title,extension,content,address,address_comment,postal,district,city,region,rating,rating_cnt,lat,lon,type
Штерн Эстейт,бизнес-парк,Бизнес-центры,"Электродная улица, 11 ст1",1-5 этаж,111524.0,Перово,Москва,Москва,4.8,11.0,55.750398,37.755954,branch
КНК,бизнес-центр,Бизнес-центры,"Большая Почтовая улица, 55/59",,105082.0,Басманный,Москва,Москва,4.9,2.0,55.778737,37.696612,branch
СберБанк,,Банки; Обмен валюты; Ипотечные кредиты; Инвестиционные драгоценные металлы; Операции на фондовом рынке; Регистрация и ликвидация предприятий; Электронные подписи,"Краснопрудная улица, 11",1 этаж,107140.0,Красносельский,Москва,Москва,4.2,4.0,55.779293,37.664733,branch
Стромынка сити,бизнес-центр поддержки и развития малого бизнеса,Бизнес-центры,"улица Стромынка, 19 к2",,107076.0,Сокольники,Москва,Москва,4.9,1.0,55.795584,37.698062,branch
Камкомбанк,,Банки; Ипотечные кредиты; Обмен валюты,"Свободный проспект, 37/18",,111396.0,Новогиреево,Москва,Москва,5.0,172.0,55.748703,37.816632,branch
СберБанк,,Банки; Обмен валюты; Ипотечные кредиты; Электронные подписи; ПИФы; Инвестиционные драгоценные металлы; Операции на фондовом рынке; Регистрация и ликвидация предприятий,"шоссе Энтузиастов, 14",1 этаж,111024.0,Лефортово,Москва,Москва,4.2,18.0,55.749762,37.710967,branch
СберБанк,,Банки; Обмен валюты; Ипотечные кредиты; Операции на фондовом рынке; Регистрация и ликвидация предприятий; Электронные подписи,"Щербаковская улица, 53 ст1",,105187.0,Соколиная Гора,Москва,Москва,4.3,12.0,55.78308,37.735065,branch
ВТБ Банк,банк,Банки,"площадь Семёновская, 1а",1 этаж,107023.0,Соколиная Гора,Москва,Москва,5.0,9.0,55.782622,37.717703,branch
СберБанк,,Банки; Обмен валюты; Ипотечные кредиты; Электронные подписи; ПИФы; Инвестиционные драгоценные металлы; Операции на фондовом рынке; Регистрация и ликвидация предприятий,"Юбилейный проспект, 24/7",1 этаж,143965.0,,Реутов,Московская область,3.5,12.0,55.749117,37.862968,branch
СберБанк,,Банки; Обмен валюты; Ипотечные кредиты; Электронные подписи; Инвестиционные драгоценные металлы; Операции на фондовом рынке; Регистрация и ликвидация предприятий,"2-я Владимирская улица, 40",1 этаж,111141.0,Перово,Москва,Москва,3.6,25.0,55.750008,37.784765,branch
