title,extension,content,address,address_comment,postal,district,city,region,rating,rating_cnt,lat,lon,type
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Малая Пироговская улица, 21",1 этаж,119435.0,Хамовники,Москва,Москва,4.2,9.0,55.727375,37.566742,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"улица Остоженка, 10",1 этаж,119034.0,Хамовники,Москва,Москва,4.7,15.0,55.742572,37.600065,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"улица Садовая-Триумфальная, 18-20",1 этаж,127006.0,Тверской,Москва,Москва,3.6,19.0,55.77167,37.602819,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Большая Садовая улица, 5 к1",1 этаж,123001.0,Пресненский,Москва,Москва,4.2,14.0,55.769526,37.591574,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Большая Грузинская улица, 16",1 этаж,123242.0,Пресненский,Москва,Москва,4.7,13.0,55.764708,37.578785,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Большая Татарская улица, 30",1 этаж,115184.0,Замоскворечье,Москва,Москва,4.3,9.0,55.738672,37.633927,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Кутузовский проспект, 18",,121151.0,Дорогомилово,Москва,Москва,3.9,5.0,55.746964,37.552866,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"улица Поликарпова, 17/2",1 этаж,125284.0,Хорошёвский,Москва,Москва,4.6,54.0,55.777887,37.549453,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Новинский бульвар, 31",1 этаж,123242.0,Пресненский,Москва,Москва,4.5,20.0,55.757584,37.583323,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"улица Плющиха, 44/2",,119121.0,Хамовники,Москва,Москва,4.4,30.0,55.739624,37.5758,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Тверская улица, 27 ст2",1 этаж,125009.0,Тверской,Москва,Москва,4.3,25.0,55.76894,37.597236,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Кутузовский проспект, 36а",1 этаж,121170.0,Дорогомилово,Москва,Москва,4.5,30.0,55.738635,37.526069,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Смоленская-Сенная площадь, 27 ст1а",,119121.0,Хамовники,Москва,Москва,4.6,17.0,55.745233,37.582649,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Пятницкая улица, 13 ст1",1 этаж,115035.0,Замоскворечье,Москва,Москва,4.3,13.0,55.743762,37.628213,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"2-я Фрунзенская улица, 10",1 этаж,119146.0,Хамовники,Москва,Москва,3.3,2.0,55.723507,37.581513,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Тверская улица, 5/6",1 этаж,125009.0,Тверской,Москва,Москва,4.6,44.0,55.758095,37.612365,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Бауманская улица, 32 ст2",1 этаж,105005.0,Басманный,Москва,Москва,4.5,11.0,55.772368,37.677976,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"улица Покровка, 15/16 ст1",1 этаж,101000.0,Басманный,Москва,Москва,4.2,23.0,55.759472,37.644995,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"проспект Мира, 49",1 этаж,129110.0,Мещанский,Москва,Москва,2.8,12.0,55.783482,37.634043,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Цветной бульвар, 25 ст1",1 этаж,127051.0,Тверской,Москва,Москва,4.5,17.0,55.773077,37.620828,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"Новокузнецкая улица, 1",1 этаж,115184.0,Замоскворечье,Москва,Москва,4.6,48.0,55.740728,37.629922,branch
Азбука daily,супермаркет,Супермаркеты; Доставка продуктов,"улица Бутырский Вал, 10",1 этаж,125196.0,Тверской,Москва,Москва,4.9,10.0,55.778441,37.585653,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"проезд Шелихова, 1 к1",,111033.0,Лефортово,Москва,Москва,,,55.748979,37.689321,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"улица Сергея Макеева, 9 к1",1 этаж,123100.0,Пресненский,Москва,Москва,4.0,29.0,55.760677,37.55032,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Пресненская набережная, 12",1 этаж,123112.0,Пресненский,Москва,Москва,4.0,51.0,55.749725,37.538208,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"улица Арбат, 54/2 ст1",1 этаж,119002.0,Арбат,Москва,Москва,4.6,93.0,55.747144,37.583107,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Делегатская улица, 9 ст1",1 этаж,127473.0,Тверской,Москва,Москва,4.8,61.0,55.775689,37.613833,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Большая Грузинская улица, 63 ст1",,123056.0,Пресненский,Москва,Москва,4.8,60.0,55.772988,37.585176,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"улица Серафимовича, 2",1 этаж,119072.0,Якиманка,Москва,Москва,4.6,67.0,55.744613,37.613061,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"улица Симоновский Вал, 12 к2",1 этаж,115088.0,Даниловский,Москва,Москва,4.7,69.0,55.724615,37.662926,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Хорошёвское шоссе, 52 к1",,123007.0,Хорошёвский,Москва,Москва,4.8,89.0,55.776559,37.533105,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Марксистская улица, 38",-1 этаж,109147.0,Таганский,Москва,Москва,4.9,15.0,55.733862,37.667599,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Бакунинская улица, 26-30 ст1",1 этаж,105082.0,Басманный,Москва,Москва,4.7,72.0,55.775209,37.685137,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"улица Красная Пресня, 14",1 этаж,123242.0,Пресненский,Москва,Москва,4.5,14.0,55.761666,37.572352,branch
Азбука Вкуса,супермаркет,Супермаркеты,"Нижегородская улица, 16",1 этаж,109029.0,Таганский,Москва,Москва,4.7,61.0,55.737709,37.683489,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Ленинский проспект, 21",,119071.0,Донской,Москва,Москва,4.7,60.0,55.717942,37.595922,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Проточный переулок, 11",цокольный этаж,121099.0,Арбат,Москва,Москва,4.8,21.0,55.750147,37.578408,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Таганская площадь, 12/4 ст5",1 этаж,109044.0,Таганский,Москва,Москва,4.8,107.0,55.740256,37.653899,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"улица Большая Якиманка, 32",1 этаж,119049.0,Якиманка,Москва,Москва,4.2,32.0,55.735387,37.612858,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Ленинский проспект, 34/1",,119334.0,Гагаринский,Москва,Москва,4.6,68.0,55.707137,37.578178,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"улица Чаянова, 14",1 этаж,125047.0,Тверской,Москва,Москва,4.5,21.0,55.776321,37.596412,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Трубная площадь, 2",1 этаж,107031.0,Мещанский,Москва,Москва,4.5,41.0,55.766103,37.622188,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"2-я Тверская-Ямская улица, 54",1 этаж,125047.0,Тверской,Москва,Москва,4.4,33.0,55.775457,37.589409,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Садовая-Черногрязская улица, 13/3 ст1",1 этаж,105064.0,Басманный,Москва,Москва,4.6,105.0,55.76469,37.656013,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Русаковская улица, 22",1 этаж,107014.0,Сокольники,Москва,Москва,4.2,35.0,55.786353,37.678347,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"проспект Мира, 58",1 этаж,129110.0,Мещанский,Москва,Москва,4.4,27.0,55.785661,37.636042,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Новинский бульвар, 8",-1 этаж,121099.0,Арбат,Москва,Москва,4.8,66.0,55.75134,37.584442,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Николоямский переулок, 2",1 этаж,109004.0,Таганский,Москва,Москва,4.4,20.0,55.749354,37.662617,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Люсиновская улица, 60",1 этаж,115162.0,Даниловский,Москва,Москва,4.4,14.0,55.718274,37.622063,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Большая Грузинская улица, 42",1 этаж,123056.0,Пресненский,Москва,Москва,4.8,71.0,55.768708,37.580885,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Старая Басманная улица, 28/2",1 этаж,105066.0,Басманный,Москва,Москва,4.7,54.0,55.768195,37.667614,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Комсомольский проспект, 34",1 этаж,119146.0,Хамовники,Москва,Москва,4.1,25.0,55.724404,37.577544,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Комсомольский проспект, 4",1 этаж,119021.0,Хамовники,Москва,Москва,4.3,20.0,55.733181,37.592479,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Валовая улица, 8/18",1 этаж,115054.0,Замоскворечье,Москва,Москва,4.3,30.0,55.730799,37.631242,branch
Азбука Вкуса,супермаркет,Супермаркеты; Доставка продуктов,"Большая Дорогомиловская улица, 16",1 этаж,121248.0,Дорогомилово,Москва,Москва,4.7,43.0,55.746738,37.557244,branch
ВкусВилл,микромаркет,Супермаркеты,"Вятская улица, 27 к3",1 этаж,127015.0,Савёловский,Москва,Москва,5.0,1.0,55.797003,37.581902,branch
ВкусВилл,склад,Супермаркеты; Доставка продуктов,"Центросоюзный переулок, 21а ст29",,105082.0,Басманный,Москва,Москва,,,55.781466,37.687598,branch
ВкусВилл,супермаркет,Супермаркеты,"площадь Киевского вокзала, 2",,121059.0,Дорогомилово,Москва,Москва,,,55.744298,37.566888,branch
ВкусВилл,супермаркет,Супермаркеты,"Береговой проезд, 1Б",,121087.0,Филёвский парк,Москва,Москва,5.0,1.0,55.755595,37.513655,branch
ВкусВилл,супермаркет,Супермаркеты,"Кудринская площадь, 1",,123242.0,Пресненский,Москва,Москва,3.2,2.0,55.759615,37.581603,branch
ВкусВилл,супермаркет,Супермаркеты,"Пресненская набережная, 2",,123112.0,Пресненский,Москва,Москва,5.0,3.0,55.749787,37.542484,branch
ВкусВилл,супермаркет,Супермаркеты,"Люсиновская улица, 4",,115093.0,Замоскворечье,Москва,Москва,3.0,2.0,55.727645,37.62256,branch
ВкусВилл,супермаркет,Супермаркеты,"Бауманская улица, 47",,105005.0,Басманный,Москва,Москва,3.1,2.0,55.768917,37.680555,branch
ВкусВилл,супермаркет,Супермаркеты,"Большой Саввинский переулок, 3",,119435.0,Хамовники,Москва,Москва,3.3,2.0,55.735786,37.56999,branch
ВкусВилл,супермаркет,Супермаркеты,"улица Сокольнический Вал, 3",1 этаж,107113.0,Сокольники,Москва,Москва,,,55.793985,37.654061,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"улица Щипок, 2",цокольный этаж,115093.0,Замоскворечье,Москва,Москва,1.9,1.0,55.726759,37.628725,branch
ВкусВилл,супермаркет,Супермаркеты,"Стремянный переулок, 2",1 этаж,115054.0,Замоскворечье,Москва,Москва,4.0,1.0,55.728563,37.636147,branch
ВкусВилл,супермаркет,Супермаркеты,"улица Барболина, 2",,107014.0,Сокольники,Москва,Москва,5.0,1.0,55.787898,37.68537,branch
ВкусВилл,супермаркет,Супермаркеты,"улица Красная Пресня, 23 к Б ст1",1 этаж,123376.0,Пресненский,Москва,Москва,3.4,4.0,55.761781,37.568302,branch
ВкусВилл,супермаркет,Супермаркеты,"улица Шаболовка, 23 к1",,119049.0,Якиманка,Москва,Москва,5.0,1.0,55.722884,37.612899,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"улица Коровий Вал, 1а ст1",1 этаж,119049.0,Замоскворечье,Москва,Москва,1.7,1.0,55.729399,37.622131,branch
ВкусВилл,супермаркет,Супермаркеты,"Кожевническая улица, 5 ст1",1 этаж,115114.0,Замоскворечье,Москва,Москва,5.0,2.0,55.730097,37.644388,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Доставка еды; Кулинарии,"Рабочая улица, 13",1 этаж,109544.0,Таганский,Москва,Москва,1.9,1.0,55.744665,37.682737,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка еды,"Маргелова улица, 3 к5",,125284.0,Хорошёвский,Москва,Москва,5.0,3.0,55.777694,37.542354,branch
ВкусВилл,супермаркет,Супермаркеты,"проспект Мира, 102 к2",1 этаж,129626.0,Алексеевский,Москва,Москва,4.8,12.0,55.801337,37.636551,branch
ВкусВилл,супермаркет,Супермаркеты,"улица 1905 года, 1",1 этаж,123100.0,Пресненский,Москва,Москва,4.8,3.0,55.757811,37.558039,branch
ВкусВилл,супермаркет,Супермаркеты,"Охотный Ряд улица, 2",1 этаж,103265.0,Тверской,Москва,Москва,4.5,34.0,55.757827,37.617788,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"Рубцовская набережная, 4 к2",,105082.0,Басманный,Москва,Москва,1.4,1.0,55.775537,37.699058,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"шоссе Энтузиастов, 1 к2",,111033.0,Лефортово,Москва,Москва,5.0,2.0,55.747664,37.68824,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"Верхняя Радищевская улица, 17/2 ст2",1 этаж,109240.0,Таганский,Москва,Москва,4.2,5.0,55.743225,37.652741,branch
ВкусВилл,супермаркет,Супермаркеты,"Пресненская набережная, 10 ст2",-1 этаж,123112.0,Пресненский,Москва,Москва,4.0,6.0,55.747633,37.535388,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Мукомольный проезд, 2",,123290.0,Пресненский,Москва,Москва,4.0,6.0,55.750381,37.526661,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Доставка еды; Кулинарии,"Плетешковский переулок, 10",1 этаж,105005.0,Басманный,Москва,Москва,4.9,3.0,55.770406,37.674954,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"Большая Почтовая улица, 28",,105082.0,Басманный,Москва,Москва,5.0,3.0,55.77967,37.699075,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"Русаковская улица, 25 ст1",,107113.0,Сокольники,Москва,Москва,4.0,2.0,55.786302,37.676396,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"Протопоповский переулок, 16",,129090.0,Мещанский,Москва,Москва,4.4,7.0,55.779336,37.640958,branch
ВкусВилл,супермаркет,Супермаркеты,"Береговой проезд, 3",1 этаж,121087.0,Филёвский парк,Москва,Москва,,,55.75797,37.509752,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"Ладожская улица, 11",1 этаж,105005.0,Басманный,Москва,Москва,4.9,16.0,55.771873,37.684034,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"Мясницкая улица, 17 ст1",1 этаж,101000.0,Красносельский,Москва,Москва,4.8,57.0,55.763547,37.635606,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"улица Большая Полянка, 9",1 этаж,119180.0,Якиманка,Москва,Москва,4.2,11.0,55.740175,37.617384,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Большая Филёвская улица, 3 к3",1 этаж,121087.0,Филёвский парк,Москва,Москва,5.0,8.0,55.748849,37.517134,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"улица Верхняя, 20 к1",1 этаж,125040.0,Беговой,Москва,Москва,5.0,2.0,55.779008,37.574281,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка еды; Доставка продуктов,"Садовнический проезд, 6",1 этаж,115035.0,Замоскворечье,Москва,Москва,4.7,23.0,55.741611,37.629416,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка еды,"улица Госпитальный Вал, 22/2",1 этаж,111020.0,Лефортово,Москва,Москва,4.4,9.0,55.773772,37.711902,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"Шмитовский проезд, 39 к2",1 этаж,123290.0,Пресненский,Москва,Москва,4.4,22.0,55.753428,37.524886,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Доставка еды,"улица 1905 года, 11 ст1",1 этаж,123022.0,Пресненский,Москва,Москва,4.7,21.0,55.764764,37.560619,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Доставка еды; Кулинарии,"улица Мельникова, 3 к1",1 этаж,109316.0,Южнопортовый,Москва,Москва,4.8,26.0,55.726854,37.676953,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Лесная улица, 45",1 этаж,127055.0,Тверской,Москва,Москва,4.4,5.0,55.781083,37.592019,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Доставка еды; Кулинарии,"Николоямская улица, 29 ст1",1 этаж,109004.0,Таганский,Москва,Москва,4.4,9.0,55.747312,37.656807,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"Новозаводская улица, 8",1 этаж,121087.0,Филёвский парк,Москва,Москва,4.7,17.0,55.751734,37.50851,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Доставка еды,"Фрунзенская набережная, 34",1 этаж,119146.0,Хамовники,Москва,Москва,4.8,26.0,55.722265,37.586077,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Доставка еды; Кулинарии,"Октябрьская улица, 89",,127521.0,Марьина Роща,Москва,Москва,4.8,13.0,55.796444,37.612622,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Шелепихинская набережная, 34 к1",1 этаж,123290.0,Хорошёво-Мнёвники,Москва,Москва,3.8,11.0,55.760858,37.513479,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Шарикоподшипниковская улица, 6/14",1 этаж,115088.0,Южнопортовый,Москва,Москва,4.7,42.0,55.72028,37.673393,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"Бутырская улица, 2/18",1 этаж,127015.0,Бутырский,Москва,Москва,4.5,34.0,55.794227,37.586853,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"улица Арбат, 1",1 этаж,119019.0,Арбат,Москва,Москва,4.8,23.0,55.75204,37.599578,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"переулок Сивцев Вражек, 20",1 этаж,119002.0,Арбат,Москва,Москва,4.6,10.0,55.747794,37.593793,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"2-я Звенигородская улица, 11",,123022.0,Пресненский,Москва,Москва,4.6,42.0,55.761442,37.554685,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"Новинский бульвар, 18 ст1",1 этаж,121069.0,Арбат,Москва,Москва,4.3,21.0,55.754651,37.584499,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Комсомольский проспект, 27 ст5",1 этаж,119146.0,Хамовники,Москва,Москва,4.2,9.0,55.725529,37.580732,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"улица Пречистенка, 31/16",1 этаж,119034.0,Хамовники,Москва,Москва,2.7,11.0,55.740044,37.589989,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"улица Сретенка, 26/1",1 этаж,107045.0,Красносельский,Москва,Москва,4.5,21.0,55.770466,37.63268,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Комсомольский проспект, 48/22",1 этаж,119048.0,Хамовники,Москва,Москва,4.8,20.0,55.719719,37.57119,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Люсиновская улица, 70 ст2",,115162.0,Даниловский,Москва,Москва,4.0,3.0,55.714935,37.620531,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Чистопрудный бульвар, 9 ст1",1 этаж,101000.0,Басманный,Москва,Москва,4.2,17.0,55.762643,37.644039,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Новорогожская улица, 6 ст1",1 этаж,109544.0,Таганский,Москва,Москва,4.4,29.0,55.741568,37.682488,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"улица Зацепский Вал, 4 ст2",,115054.0,Замоскворечье,Москва,Москва,4.6,8.0,55.733031,37.639795,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Таганская улица, 26 ст1",1 этаж,109147.0,Таганский,Москва,Москва,3.3,7.0,55.739791,37.663602,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Валовая улица, 32/75 ст1",1 этаж,115054.0,Замоскворечье,Москва,Москва,4.6,12.0,55.73018,37.625743,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Садовническая улица, 51 ст1",1 этаж,115035.0,Замоскворечье,Москва,Москва,4.3,19.0,55.742926,37.639502,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Шелепихинское шоссе, 17 к1",,123290.0,Пресненский,Москва,Москва,4.2,9.0,55.75913,37.52119,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"3-я улица Ямского Поля, 9",1 этаж; ресторан Lure Oyster Bar,125124.0,Беговой,Москва,Москва,4.1,10.0,55.781701,37.581283,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Кутузовский проспект, 35",1 этаж,121165.0,Дорогомилово,Москва,Москва,4.6,19.0,55.740482,37.537728,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"проспект Мира, 56 ст2",1 этаж,129110.0,Мещанский,Москва,Москва,4.7,24.0,55.783992,37.635307,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Смоленский бульвар, 1",1 этаж; 1 этаж,119121.0,Хамовники,Москва,Москва,4.7,27.0,55.738993,37.585026,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Малый Палашёвский переулок, 6",1 этаж,123104.0,Тверской,Москва,Москва,4.5,20.0,55.765335,37.602665,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Верхняя Радищевская улица, 22",1 этаж,109240.0,Таганский,Москва,Москва,4.3,11.0,55.742784,37.653196,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Большая Садовая улица, 1",,123001.0,Пресненский,Москва,Москва,4.3,21.0,55.766172,37.59053,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Большая Серпуховская улица, 50/2 ст1",1 этаж,115093.0,Замоскворечье,Москва,Москва,4.6,8.0,55.721579,37.627141,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Большая Филёвская улица, 4",1 этаж,121087.0,Филёвский парк,Москва,Москва,4.4,6.0,55.75389,37.511563,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Багратионовский проезд, 1а к1",1 этаж,121087.0,Филёвский парк,Москва,Москва,3.0,7.0,55.745849,37.512845,branch
