title,extension,content,address,address_comment,postal,district,city,region,rating,rating_cnt,lat,lon,type
Coffee bean,кофейня,Кофейни; Доставка еды,"Пресненская набережная, 6 ст2",1 этаж,123112.0,Пресненский,Москва,Москва,4.4,25.0,55.748183,37.539735,branch
Coffee bean,кофейня,Кофейни; Кондитерские изделия; Доставка еды; Продажа кофе,"Долгоруковская улица, 39/6",1 этаж,127006.0,Тверской,Москва,Москва,4.7,41.0,55.778751,37.600557,branch
Coffee bean,кофейня,Кофейни; Доставка еды,"Пятницкая улица, 5 ст1",1 этаж,115035.0,Замоскворечье,Москва,Москва,4.4,76.0,55.745216,37.627263,branch
Coffee Berry,кофейня,Кофейни,"Павловская улица, вл7",1 этаж,115093.0,Даниловский,Москва,Москва,5.0,28.0,55.719596,37.627905,branch
Coffee berry,экспресс-кофейня,Быстрое питание; Точки кофе,"Ленинский проспект, 15",1 этаж,119071.0,Донской,Москва,Москва,4.7,13.0,55.720541,37.600506,branch
Coffee Break,экспресс-кофейня,Быстрое питание; Точки кофе,"Благовещенский переулок, 6 ст1",3 этаж,123001.0,Тверской,Москва,Москва,,,55.766722,37.597228,branch
Coffee buro,кофейня,Кофейни; Доставка еды,"Славянская площадь, 2/5/4 ст3",1 этаж,109012.0,Таганский,Москва,Москва,4.6,164.0,55.753324,37.633896,branch
Coffee first,кофейня,Кофейни,"улица Крымский Вал, 8",1 этаж,119049.0,Якиманка,Москва,Москва,4.8,51.0,55.731414,37.608681,branch
Coffee frisbee,кофейня,Кофейни,"4-й Сыромятнический переулок, 1/8 ст9","1, 2 этаж",105120.0,Басманный,Москва,Москва,4.2,41.0,55.756109,37.66549,branch
Coffee gourmet,кофейня,Кофейни,"Никольская улица, 11-13 ст1",1 этаж,109012.0,Тверской,Москва,Москва,4.9,630.0,55.756845,37.621888,branch
Coffee Kiss,,Кофейни,"Малая Бронная улица, 28",,123001.0,Пресненский,Москва,Москва,4.2,16.0,55.763577,37.594216,branch
Coffee Like,,Быстрое питание; Точки кофе; Кондитерские изделия,"Береговой проезд, 5а к5",1 этаж,121087.0,Филёвский парк,Москва,Москва,5.0,15.0,55.755306,37.510963,branch
Coffee Like,,Кофейни; Кондитерские изделия,"Краснопрудная улица, 26/1",1 этаж,107140.0,Красносельский,Москва,Москва,4.9,30.0,55.779163,37.66709,branch
Coffee Like,,Быстрое питание; Точки кофе; Кондитерские изделия,"улица Красная Пресня, 2 соор 1",цокольный этаж,123242.0,Пресненский,Москва,Москва,4.9,66.0,55.760966,37.577616,branch
Coffee Like,,Быстрое питание; Точки кофе; Кондитерские изделия,"Сокольническая площадь, 4",1 этаж,107113.0,Сокольники,Москва,Москва,4.8,32.0,55.789683,37.678384,branch
Coffee Music,кофейня,Кофейни,"Большая Почтовая улица, 71",,105082.0,Басманный,Москва,Москва,,,55.780322,37.696602,branch
Coffee Nice,кофейня,Кофейни; Кондитерские изделия,"Старая Басманная улица, 6 ст3",1 этаж,105064.0,Басманный,Москва,Москва,5.0,3.0,55.764508,37.657934,branch
Coffee orom,кофейня,Кофейни,"улица Сущёвский Вал, 46 ст1",,127018.0,Марьина Роща,Москва,Москва,4.2,12.0,55.792729,37.611944,branch
Coffee Point,экспресс-кофейня,Кофейни,"Каланчёвская улица, 29 ст2",,107078.0,Красносельский,Москва,Москва,1.0,1.0,55.775811,37.649724,branch
Coffee Point,экспресс-кофейня,Кофейни,"Оружейный переулок, 19",,125047.0,Тверской,Москва,Москва,,,55.773073,37.599775,branch
Coffee Point,экспресс-кофейня,Кофейни,"Летниковская улица, 2 ст2а",,115114.0,Замоскворечье,Москва,Москва,4.5,15.0,55.728842,37.644059,branch
Coffee Point,экспресс-кофейня,Быстрое питание; Точки кофе,"Цветной бульвар, 2",1 этаж; А подъезд,127051.0,Мещанский,Москва,Москва,,,55.767729,37.623159,branch
Coffee S,экспресс-кофейня,Быстрое питание; Точки кофе,"2-я Звенигородская улица, 13 ст41",1 этаж,123022.0,Пресненский,Москва,Москва,,,55.761244,37.552712,branch
Coffee T-Rex,кофейня,Кофейни,"Новорязанская улица, 16/11 ст1",,107078.0,Красносельский,Москва,Москва,5.0,2.0,55.772293,37.660432,branch
Coffee talks,Кофейня,Кофейни,"улица Бахрушина, 32 к1",1 этаж,115054.0,Замоскворечье,Москва,Москва,,,55.73198,37.637308,branch
Coffee Talks,кофейня,Кофейни,"1-й Вражский переулок, 4",,119121.0,Хамовники,Москва,Москва,5.0,1.0,55.739795,37.574589,branch
Coffee Way,кофейня,Кофейни; Кафе; Продажа кофе,"улица Сущёвский Вал, 49 ст2Б",,127018.0,Марьина Роща,Москва,Москва,5.0,5.0,55.793534,37.610838,branch
Coffee&cake,кофейня,Кофейни,"улица Сущёвский Вал, 49 ст2Б",1 этаж,127018.0,Марьина Роща,Москва,Москва,4.5,8.0,55.794071,37.610546,branch
Coffee&Nik,кофейня,Кофейни,"Шлюзовая набережная, 8 ст1",1 этаж,115114.0,Замоскворечье,Москва,Москва,5.0,5.0,55.730414,37.647705,branch
Coffeebrain,экспресс-кофейня,Кофейни; Продажа кофе; Доставка еды,"Сретенский бульвар, 7/1",1 этаж,107045.0,Красносельский,Москва,Москва,4.3,34.0,55.766785,37.634551,branch
Coffeekaldi`s,кофейня,Быстрое питание; Точки кофе; Точки безалкогольных напитков,"Мантулинская улица, вл5 ст1",,123100.0,Пресненский,Москва,Москва,5.0,1.0,55.754954,37.551661,branch
