title,extension,content,address,address_comment,postal,district,city,region,rating,rating_cnt,lat,lon,type
ВкусВилл,супермаркет,Супермаркеты,"Кожевническая улица, 5 ст1",1 этаж,115114.0,Замоскворечье,Москва,Москва,5.0,2.0,55.730097,37.644388,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Доставка еды; Кулинарии,"Рабочая улица, 13",1 этаж,109544.0,Таганский,Москва,Москва,1.9,1.0,55.744665,37.682737,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка еды,"Маргелова улица, 3 к5",,125284.0,Хорошёвский,Москва,Москва,5.0,3.0,55.777694,37.542354,branch
ВкусВилл,супермаркет,Супермаркеты,"проспект Мира, 102 к2",1 этаж,129626.0,Алексеевский,Москва,Москва,4.8,12.0,55.801337,37.636551,branch
ВкусВилл,супермаркет,Супермаркеты,"улица 1905 года, 1",1 этаж,123100.0,Пресненский,Москва,Москва,4.8,3.0,55.757811,37.558039,branch
ВкусВилл,супермаркет,Супермаркеты,"Охотный Ряд улица, 2",1 этаж,103265.0,Тверской,Москва,Москва,4.5,34.0,55.757827,37.617788,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"Рубцовская набережная, 4 к2",,105082.0,Басманный,Москва,Москва,1.4,1.0,55.775537,37.699058,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"шоссе Энтузиастов, 1 к2",,111033.0,Лефортово,Москва,Москва,5.0,2.0,55.747664,37.68824,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"Верхняя Радищевская улица, 17/2 ст2",1 этаж,109240.0,Таганский,Москва,Москва,4.2,5.0,55.743225,37.652741,branch
ВкусВилл,супермаркет,Супермаркеты,"Пресненская набережная, 10 ст2",-1 этаж,123112.0,Пресненский,Москва,Москва,4.0,6.0,55.747633,37.535388,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Кулинарии; Доставка еды,"Мукомольный проезд, 2",,123290.0,Пресненский,Москва,Москва,4.0,6.0,55.750381,37.526661,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов; Доставка еды; Кулинарии,"Плетешковский переулок, 10",1 этаж,105005.0,Басманный,Москва,Москва,4.9,3.0,55.770406,37.674954,branch
ВкусВилл,супермаркет,Супермаркеты; Кулинарии; Доставка продуктов; Доставка еды,"Большая Почтовая улица, 28",,105082.0,Басманный,Москва,Москва,5.0,3.0,55.77967,37.699075,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"Русаковская улица, 25 ст1",,107113.0,Сокольники,Москва,Москва,4.0,2.0,55.786302,37.676396,branch
ВкусВилл,супермаркет,Супермаркеты; Доставка продуктов,"Протопоповский переулок, 16",,129090.0,Мещанский,Москва,Москва,4.4,7.0,55.779336,37.640958,branch
