house_id,lat,lon,price_per_m2,building_type,object_type,levels,ads_count
885050.0,55.708275,37.78333,233792.88329765087,0,0,12,9
885058.0,55.88719,37.539904,191780.8219178082,0,0,5,1
885059.0,55.633882,37.656146,247572.41379310345,0,0,5,2
885109.0,55.746872,37.79437,253846.15384615384,0,0,12,1
885205.0,55.71232,37.511625,291006.4104254458,4,0,5,19
885380.0,55.7479404,37.6437411,702277.1600762821,0,0,13,18
885482.0,55.830437,37.486687,313808.2922891757,0,0,17,10
885603.0,55.6822112,37.7535649,215924.3799153055,0,0,5,2
885702.0,55.7110894,37.6179485,356656.6557808309,0,0,7,4
885738.0,55.770401,37.61901,689355.9034803724,0,0,9,2
885738.0,55.77251,37.62068,329670.3296703297,0,0,7,1
885764.0,55.8933095,37.5391782,216403.397065825,0,0,18,55
885790.0,55.6850738,37.7567311,244427.69671553504,0,0,5,5
885873.0,55.713547,37.777715,222459.54164177098,0,0,12,3
885888.0,55.6738694,37.4887854,383928.5714285714,0,0,5,1
885948.0,55.65586,37.703934,206557.37704918033,0,0,5,2
885977.0,55.836534,37.537299,1807014.149934653,2,0,19,18
885977.0,55.836596,37.5373067,174684.87693839808,2,0,19,3
886009.0,55.791602,37.725918,293750.0,0,0,9,1
886101.0,55.7172578,37.6665539,306215.1545884566,0,0,7,7
886117.0,55.6001194,37.1657273,150757.57575757575,0,0,9,2
886117.0,55.600165,37.165675,163910.66798370169,0,0,9,2
886161.0,55.7832671,37.463954,278519.95965632505,0,0,5,5
886210.0,55.715492,37.796158,252721.85430463578,0,0,5,2
886411.0,55.7108127,37.7766499,228915.6626506024,2,0,5,1
886414.0,55.6321794,37.4867659,263783.4310367814,0,0,14,27
886524.0,55.748466,37.719704,191454.5248011598,4,0,5,7
886730.0,55.7212235,37.4576159,224625.04083966347,0,0,5,6
886870.0,55.657665,37.467678,270732.6705588921,0,0,16,5
887001.0,55.7388137,37.4735348,299463.31613298465,0,0,5,5
887055.0,55.7910126,37.8064452,270005.0683881238,4,0,12,5
887085.0,55.8496977,37.5231779,240341.3191515397,0,0,12,4
887216.0,55.620068,37.6672289,239102.5641025641,0,0,3,2
887374.0,55.644846,37.342364,198824.58389491405,0,0,17,17
887494.0,55.791283,37.76998,227533.7837837838,4,0,4,2
887494.0,55.7913437,37.769887,227871.62162162163,4,0,4,2
887582.0,55.845107,37.361732,250832.29993418543,0,0,17,17
887621.0,55.885706,37.688198,163187.85578747626,0,0,16,1
887682.0,55.730593,37.466628,326274.436544887,3,0,24,16
887933.0,55.565656,37.342023,112044.81792717087,4,0,3,1
887946.0,55.7859043,37.6009676,347350.9584432939,0,0,12,13
888052.0,55.873783,37.62793,217158.17694369974,0,0,9,1
888071.0,55.565142,37.407214,184126.9841269841,0,0,17,1
888110.0,55.7459202,37.7547669,218609.33953375783,0,0,12,10
888302.0,55.8222376,37.6231902,75000.0,0,0,9,1
888488.0,55.639425,37.695205,224030.9869015515,0,0,17,3
888556.0,55.6493935,37.6145087,249358.71370457814,0,0,5,6
888653.0,55.7741856,37.5806172,367063.49206349207,3,0,8,3
888726.0,55.6546297,37.6061646,373333.3333333333,0,0,12,1
888726.0,55.6547048,37.6061887,374666.66000000003,0,0,12,2
888791.0,55.7894543,37.7356125,234018.26484018264,4,0,5,3
888791.0,55.789547,37.735546,217447.45719418835,0,0,5,12
888985.0,55.8179433,37.6332442,261435.53280493128,0,0,5,7
889273.0,55.743112,37.60425,1079172.997881356,0,0,7,2
889354.0,55.7329824,37.5659434,660103.1161584795,4,0,9,2
889388.0,55.7394583,37.8530273,236864.8459792222,3,0,10,4
889504.0,55.711108,37.504708,378110.19326894905,0,0,29,114
889505.0,55.8566443,37.6858509,228592.1625544267,0,0,12,2
889546.0,55.7494417,37.6048935,503444.62109167996,0,0,2,3
889674.0,55.659729,37.760917,243353.3568791021,0,0,17,11
889807.0,55.86987,37.707935,216978.53072853072,0,0,9,4
890050.0,55.860221,37.427237,271901.58750660764,0,0,9,3
890449.0,55.798363,37.546435,308249.269886887,4,0,9,16
890500.0,55.62167,37.49708,243036.8293621767,5,0,16,8
890666.0,55.710276,37.511598,323293.82144305244,0,0,8,8
890690.0,55.69514,37.817574,275927.358490566,0,0,5,4
890690.0,55.6951453,37.8175691,278318.52474301524,0,0,5,7
890791.0,55.8347718,37.4202556,238536.7360300702,4,0,9,15
890809.0,55.6783707,37.7378268,314228.11059907835,0,0,5,2
891033.0,55.8146714,37.7328365,248484.8484848485,0,0,5,2
891042.0,55.8607608,37.6672065,274271.87894811406,4,0,5,8
891047.0,55.515156,37.352462,188203.300458319,0,0,12,12
891093.0,55.6980683,37.8514111,208021.02535650902,2,0,10,10
891128.0,55.8269753,37.527834,341681.10035659705,0,0,12,3
891218.0,55.806201,37.829099,252402.37671253653,0,0,12,4
891256.0,55.7352458,37.6713965,330063.9554815136,0,0,9,16
891329.0,55.7389103,37.4725921,294331.3953488372,0,0,5,2
891337.0,55.7878053,37.7370507,359552.1271008403,0,0,2,7
891339.0,55.80065,37.77547,216519.05036089904,5,0,12,12
891522.0,55.608292,37.707063,218746.41145278237,2,0,9,11
891522.0,55.6083802,37.7070756,219273.44308348643,2,0,9,16
891527.0,55.4493179,37.2484069,168987.0176965477,0,0,2,3
891733.0,55.673143,37.533589,299835.32719431375,0,0,14,22
891900.0,55.748019,37.6097831,450000.0,4,0,2,3
891968.0,55.857782,37.515446,226890.55078380066,4,0,5,17
892123.0,55.867586,37.535862,215789.75920382197,3,0,14,5
892137.0,55.708374,37.64418,327991.9917205479,0,0,9,8
892426.0,55.7799057,37.4858228,267021.6595793379,3,0,12,7
892453.0,55.734093,37.61017,1137975.3665005527,3,0,16,63
892505.0,55.8143881,37.7186206,222573.0333601535,5,0,5,2
892551.0,55.703217,37.78878,265625.0,0,0,5,1
892597.0,55.635284,37.384891,212485.6724908247,0,0,9,8
892634.0,55.7539,37.602535,647444.4892937816,0,0,8,8
892678.0,55.6382109,37.3773213,222595.07829977627,0,0,5,1
892822.0,55.72524,37.459388,248734.7764787745,0,0,5,16
893082.0,55.88353,37.564554,211869.92094048645,0,0,14,6
893197.0,55.7318087,37.4739125,312069.8118042116,0,0,14,5
893201.0,55.754257,37.83769,211303.93650389416,4,0,9,13
893248.0,55.6830992,37.7222139,230892.2985037491,0,0,9,7
893464.0,55.5471948,37.3257829,200080.1282051282,0,0,3,2
893576.0,55.8132788,37.7272204,152357.1675092812,4,0,5,11
893617.0,55.838104,37.523125,240117.89181692092,4,0,5,2
893897.0,55.763584,37.657538,259183.15462315464,0,0,7,3
894010.0,55.7954265,37.5677821,316960.44696044695,0,0,12,6
894237.0,55.794275,37.783213,266666.6666666667,1,0,12,1
894237.0,55.7942931,37.783246,136363.63636363638,1,0,8,1
894258.0,55.779823,37.836869,162291.62591877102,0,0,9,4
894263.0,55.7396385,37.6577209,343245.0656336778,0,0,4,3
894297.0,55.7530292,37.789536,228888.88888888888,0,0,5,1
894297.0,55.75312,37.7896,223513.57368002634,0,0,5,4
894381.0,55.804354,37.534308,313814.4781737459,4,0,9,4
894400.0,55.672783,37.536014,296976.483762598,0,0,14,2
894403.0,55.7662527,37.7444235,255908.09446308168,0,0,9,2
894488.0,55.7921428,37.7803885,332068.3111954459,0,0,5,1
894516.0,55.5015014,37.5640444,174683.54430379748,4,0,3,1
894577.0,55.631244,37.508679,196540.88050314464,2,0,12,1
894729.0,55.8509776,37.4102419,218579.661030334,0,0,12,7
894808.0,55.770173,37.673933,372604.73339756933,0,0,9,14
894820.0,55.7206101,37.4189821,250215.33259680727,4,0,5,6
894820.0,55.720688,37.419064,245300.6503581121,4,0,5,11
894879.0,55.7005969,37.7476477,221525.35279423496,4,0,5,2
894990.0,55.8776878,37.5510888,203862.660944206,0,0,12,1
895018.0,55.802538,37.474821,320091.5978864013,0,0,8,11
895343.0,55.7737,37.481255,295624.76343608333,3,0,19,9
895397.0,55.892158,37.386705,265778.09916004835,3,0,5,7
895418.0,55.721234,37.778739,241752.16137268764,0,0,33,57
895418.0,55.721267,37.7788263,250216.82786853518,3,0,33,6
895418.0,55.7221893,37.7805091,217474.04844290658,3,2,13,1
895418.0,55.722198,37.780464,351351.35135135136,0,2,33,1
895418.0,55.7231705,37.7814388,290322.5806451613,3,0,13,1
895418.0,55.7246839,37.7735374,234804.32107630116,0,2,33,271
895499.0,55.7700288,37.6263312,484444.44444444444,0,0,4,1
895521.0,55.8452193,37.5500034,252350.98961776262,5,0,12,10
895589.0,55.666519,37.5437582,289343.96436774166,5,0,12,7
895598.0,55.707623,37.768561,257345.0331601499,1,0,24,13
895598.0,55.7076684,37.7685945,256034.0672168373,4,0,23,2
895682.0,55.6908424,37.4781237,345005.58856365224,3,2,36,586
895854.0,55.676174,37.74852,235555.55555555556,4,0,5,1
895878.0,55.8891899,37.6485299,235630.75153374235,0,0,9,2
895902.0,55.648768,37.369206,223357.5835663459,2,0,17,16
895963.0,55.729828,37.75373,205807.48565980475,0,0,5,11
895992.0,55.835366,37.355803,210579.82744433696,0,0,17,9
896000.0,55.759299,37.451025,890614.0141436806,3,0,4,7
896077.0,55.785244,37.474445,283058.1580307691,0,0,5,6
896125.0,55.745567,37.80888,250521.9380301789,0,0,16,7
896181.0,55.7697454,37.5751342,377637.00506918755,3,0,7,5
896203.0,55.702992,37.661186,300178.6311548309,0,0,9,3
896292.0,55.7723634,37.4784654,276481.5036752956,5,0,5,5
896337.0,55.4727158,37.5372111,168081.39215686274,0,2,14,1
896337.0,55.472776,37.537299,171674.87684729064,0,0,13,1
896385.0,55.806682,37.722891,236496.76582423496,0,0,5,14
896456.0,55.719318,37.445779,524934.7001399762,0,0,9,35
896615.0,55.6560672,37.5964569,291381.99743798585,5,0,9,11
896715.0,55.7232897,37.571399,1825665.954887218,0,2,7,1
896715.0,55.723328,37.571399,846058.9130459451,0,2,15,21
896715.0,55.725118,37.572836,1085128.4302182856,0,0,12,173
896720.0,55.8307973,37.3539958,244321.8919456037,3,0,22,2
896720.0,55.830847,37.353998,242477.87831109785,3,0,24,17
896801.0,55.843358,37.583365,238879.1126753053,0,0,12,3
896856.0,55.8085453,37.5588243,313812.83057986153,0,0,5,4
896874.0,55.5384924,37.5126763,182723.8335435057,2,0,17,1
896874.0,55.53854,37.512577,220226.98086985928,0,0,17,25
896902.0,55.6534422,37.6339698,305644.20120906143,0,0,23,28
896902.0,55.654053,37.63326,274603.87526872684,0,2,6,5
897025.0,55.7711106,37.481272,269611.2555764964,0,0,14,4
897042.0,55.717092,37.669998,256220.1829597253,0,0,5,5
897277.0,55.7832101,37.4496511,267076.496689171,0,0,5,3
897293.0,55.742748,37.5512073,364210.3811221458,4,0,5,3
897342.0,55.677883,37.747334,203020.043721432,0,0,5,2
897431.0,55.924815,37.543695,224805.6179949681,2,0,22,15
897558.0,55.814947,37.45893,236144.26527922688,4,0,9,7
897652.0,55.7416189,37.5462326,293163.9227378792,0,0,5,4
897658.0,55.7791697,37.6974884,375555.0462449463,0,0,10,18
897681.0,55.58209,37.649561,197899.29485862944,0,0,16,3
897727.0,55.8359662,37.5296494,255395.7769918868,0,0,5,2
897727.0,55.83604,37.529644,261363.63636363635,0,0,5,1
897817.0,55.7548814,37.816575,212153.3152734778,5,0,12,3
897847.0,55.64154,37.34151,228745.76474075977,2,0,14,7
897920.0,55.5999408,37.1624623,171203.06512829656,0,0,5,10
897937.0,55.7060639,37.6589725,460179.4871794872,3,0,29,1
897937.0,55.706163,37.659057,274690.1059274284,0,0,6,3
898010.0,55.7595304,37.4148429,308609.7044014246,0,0,17,5
898010.0,55.759547,37.414823,308232.6025384525,0,0,17,5
898096.0,55.6976171,37.7969385,228070.3650545499,0,0,17,6
898179.0,55.782309,37.584847,314020.25362919195,0,0,7,11
898179.0,55.7823943,37.5847866,305026.92998204665,4,0,7,1
898229.0,55.703971,37.490587,469068.15801480744,0,0,21,60
898347.0,55.6077841,37.5442267,233533.4827243616,3,0,16,10
898367.0,55.737553,37.57445,376174.81627458223,4,0,5,3
898524.0,55.828953,37.492455,306487.1687093814,0,0,5,17
898551.0,55.87685,37.646893,257998.59055673008,2,0,12,3
898579.0,55.6899572,37.4702511,319526.31201977987,2,0,25,21
898650.0,55.6100995,37.7393281,243651.5286638769,2,0,9,3
898672.0,55.7922045,37.6947673,186021.50537634408,0,0,5,1
898826.0,55.681265,37.582403,295885.80353597424,0,0,17,50
898845.0,55.631996,37.61061,327272.7272727273,0,0,12,1
898872.0,55.791435,37.814788,192365.67341002673,2,0,14,7
899005.0,55.660374,37.602049,271498.9006226281,0,0,12,6
899005.0,55.6604627,37.6020384,286324.7863247863,2,0,12,1
899113.0,55.7390018,37.4760056,317099.27546685026,0,0,5,9
899159.0,55.5669566,37.4742312,238895.2046300124,0,0,15,4
899159.0,55.566975,37.474228,222686.3864612303,0,0,15,5
899185.0,55.647728,37.65381,250897.6404631164,0,0,9,5
899336.0,55.863459,37.555032,280554.48611663264,0,0,13,5
899378.0,55.667442,37.591522,236703.02277427897,0,0,9,15
899415.0,55.8362388,37.4916034,399374.8181612606,0,0,28,55
899491.0,55.6171153,37.7428295,219744.12684643234,0,0,22,8
899504.0,55.8267814,37.5186904,291098.5062852635,0,0,9,5
899538.0,55.87622,37.505287,235451.46375852666,4,0,24,33
899542.0,55.7473073,37.6646795,347500.0,0,0,6,4
899546.0,55.7062897,37.5698339,388168.3560342097,0,0,16,4
899713.0,55.759453,37.774426,240380.45595043834,0,0,9,8
899713.0,55.7595388,37.7744549,236974.2438563327,4,0,9,2
899782.0,55.6968699,37.7841613,218727.99422799423,0,0,5,5
899931.0,55.885746,37.652616,283469.7880832211,2,0,14,6
899941.0,55.883292,37.486535,218171.48399703015,0,0,16,16
900070.0,55.857771,37.611491,227223.98480933963,0,0,12,16
900076.0,55.7415255,37.8637149,192347.52565078542,3,0,22,4
900231.0,55.7588549,37.6163972,288918.9886480908,0,0,9,2
900280.0,55.68613,37.567085,308020.99129492696,0,0,16,3
900315.0,55.648819,37.742097,211541.2394141661,2,0,17,18
900315.0,55.6488879,37.7420301,222939.22038668048,3,0,17,17
900363.0,55.7685429,37.570718,377914.22732423246,4,0,5,3
900400.0,55.646442,37.368487,230662.43715403404,0,0,17,26
900415.0,55.849575,37.503783,235894.87130703544,0,0,12,12
900513.0,55.6755387,37.4755542,306208.0536912752,3,0,24,1
900513.0,55.67558,37.475612,314334.2453357183,0,0,24,16
900592.0,55.6940626,37.665167,317576.4918955075,0,2,24,55
900592.0,55.694114,37.665183,325635.05834409915,3,0,25,5
900665.0,55.5989663,37.3586747,222805.08665737844,2,0,17,67
900723.0,55.722086,37.399911,255620.98501070664,0,0,5,2
900761.0,55.7416147,37.8770994,228047.8955007257,0,0,14,5
900988.0,55.736939,37.633769,327484.5146370953,0,0,6,4
901041.0,55.69,37.555183,344168.09931896534,0,0,14,7
901063.0,55.849559,37.487299,292035.62340966926,3,0,14,2
901066.0,55.810112,37.739941,306941.3025360162,0,0,12,2
901066.0,55.8113418,37.7394677,313527.2103377345,3,0,22,3
901066.0,55.8118909,37.7388417,355062.07289701776,0,0,9,4
901066.0,55.8119125,37.7389063,261937.3441576565,3,2,22,4
901066.0,55.812014,37.738027,316824.97627762455,0,2,31,9
901066.0,55.8120232,37.7380847,312750.29645406164,3,2,22,7
901066.0,55.8132042,37.7364374,379621.4192990048,0,2,22,1
901130.0,55.792766,37.571534,258566.21702564927,5,0,5,7
901161.0,55.8688347,37.6674395,263088.89235556114,0,0,12,19
901161.0,55.8688386,37.6673504,234666.66666666666,0,0,12,1
901175.0,55.8529379,37.3581312,236850.21719781344,0,0,14,4
901212.0,55.718775,37.674418,298230.97921390296,2,0,14,9
901337.0,55.654366,37.383255,246066.39252179745,0,0,5,4
901340.0,55.736217,37.481514,250000.0,2,0,5,1
901415.0,55.4987085,36.9206066,82857.14285714286,5,0,3,1
901519.0,55.5348144,37.5355468,179513.88888888888,0,0,9,2
901532.0,55.6300964,37.5931412,248749.0670249291,0,0,14,4
901608.0,55.4596737,37.3798201,148545.0696369716,0,2,17,3
901629.0,55.667234,37.568372,297448.389093124,0,0,17,16
901769.0,55.7084284,37.3993419,222237.09877299718,2,0,16,10
901810.0,55.623127,37.49303,234892.0974632818,0,0,16,6
901811.0,55.8176265,37.4967989,261538.46153846153,4,0,6,1
901943.0,55.87253,37.63119,229784.6484084766,5,0,12,8
901944.0,55.5198435,37.3976761,197150.36658460298,0,0,3,10
902105.0,55.700157,37.76113,226742.4075757576,0,0,5,4
902124.0,55.83845,37.388511,222730.71572570625,0,0,17,8
902130.0,55.7517178,37.7046363,313982.7162165211,0,0,24,3
902335.0,55.6443546,37.6075765,277305.78247016796,0,0,9,6
902351.0,55.765347,37.412064,304418.59016291314,0,0,17,3
902356.0,55.579068,37.67722,214233.8911088911,0,0,9,4
902525.0,55.7809372,37.5702743,446780.86369293777,0,0,6,39
902797.0,55.828942,37.8125509,231715.5067155067,0,0,14,3
902934.0,55.646899,37.742384,219650.92531101368,3,0,17,19
902987.0,55.8040408,37.5724329,241438.35616438356,5,0,5,1
903032.0,55.714703,37.6622,266955.26695526694,4,0,6,1
903045.0,55.7493638,37.7847123,270333.0520084176,0,0,9,10
903062.0,55.7837037,37.7331903,277777.7777777778,4,0,10,1
903062.0,55.783714,37.73316,269100.6625432855,4,0,10,5
903092.0,55.657418,37.616629,284285.71428571426,5,0,16,1
903096.0,55.8599944,37.6434878,221084.59814900218,4,0,3,6
903227.0,55.841932,37.3650958,226008.16437841754,2,0,22,4
903298.0,55.8655,37.438287,248357.32087346676,0,0,5,4
903342.0,55.7030991,37.7537114,213888.61480778005,0,0,9,3
903437.0,55.692648,37.496704,320064.15208151436,0,0,17,10
903498.0,55.86074,37.502964,242639.25892504852,0,0,17,9
903581.0,55.699417,37.74905,272058.82352941175,4,0,5,1
903610.0,55.7539027,37.8061172,230418.33127013093,0,0,5,4
903765.0,55.700557,37.946787,175000.0,2,0,17,1
903808.0,55.710266,37.80575,224357.21228802222,0,0,12,20
903815.0,55.7343372,37.6615082,337234.0425531915,4,0,8,1
903938.0,55.656346,37.424327,264276.52978882706,0,0,15,113
903978.0,55.8941117,37.5307487,217965.1140408995,0,0,4,5
903979.0,55.74943,37.568768,260826.24519798547,0,0,14,6
903979.0,55.7494716,37.5687835,692307.6923076923,4,0,8,1
904049.0,55.706218,37.684712,265384.2866098057,0,0,5,3
904103.0,55.7568475,37.8207619,263350.9670953193,0,0,5,4
904120.0,55.858695,37.470653,283286.11898017,0,0,14,1
904194.0,55.667879,37.470554,291643.51851851854,0,0,16,4
904234.0,55.685066,37.69348,259259.25925925927,4,0,12,1
904240.0,55.6401261,37.6728087,234841.5173811047,0,0,14,4
904346.0,55.871338,37.668785,248241.63194305773,5,0,16,3
904508.0,55.84864,37.516745,231139.92029657922,5,0,14,3
904537.0,55.7942161,37.7263155,232857.14285714287,5,0,12,1
904631.0,55.765215,37.589042,404884.0023747545,0,0,7,6
904665.0,55.6831684,37.6836225,236043.81617628876,4,0,5,6
904711.0,55.641295,37.615201,252311.48095861645,0,0,17,6
904711.0,55.6413123,37.6152176,263619.99677854514,2,0,17,4
904744.0,55.6707668,37.4995005,378028.1940990138,0,0,5,5
904816.0,55.9056758,37.3874972,275988.5620915033,3,0,13,3
904896.0,55.721782,37.564671,451515.1515151515,0,0,6,1
904926.0,55.8142461,37.8099196,226411.23112821227,0,0,5,3
904982.0,55.70251,37.93552,202870.9363501059,0,0,25,18
905121.0,55.7436304,37.6715062,340529.1415479235,0,0,16,12
905126.0,55.7633122,37.5939513,851985.2756403645,0,0,6,15
905140.0,55.977245,37.1756108,162042.37496920425,4,0,4,2
905140.0,55.977284,37.175565,161626.4036411352,4,0,4,2
905184.0,55.8107573,37.7250805,228449.93430930932,0,0,9,4
905217.0,55.8755996,37.6346966,190909.0909090909,2,0,14,1
905301.0,55.7538502,37.8093868,270826.87616671,0,0,5,10
905317.0,55.8028466,37.8279162,233823.64779334556,4,0,9,8
905317.0,55.802868,37.828003,230768.08170197005,0,0,9,7
905367.0,55.6025,37.165073,179265.02872691897,0,0,9,6
905367.0,55.6025795,37.1650415,164759.44720195179,0,0,9,6
905389.0,55.7718274,37.5975061,362433.215237581,0,0,6,7
905507.0,55.863677,37.513916,241532.59854666502,0,0,12,7
905547.0,55.76348,37.57087,321433.22374067473,4,0,5,5
905863.0,55.4966109,36.9174941,109741.75269790959,0,0,3,3
905909.0,55.6208204,37.7422834,210815.74065850474,0,0,22,6
906082.0,55.592541,37.54374,242771.74875399584,3,0,9,18
906117.0,55.6828162,37.4893358,301263.6289728785,0,0,14,6
906524.0,55.769428,37.598959,640065.0969613657,4,0,8,23
906595.0,55.625393,37.609398,238074.84585357085,0,0,12,14
906606.0,55.82675,37.57749,289162.0356829482,0,0,24,5
906639.0,55.8189434,37.8251171,270197.8000985383,0,0,9,34
906663.0,55.8164381,37.65614,301692.37294823234,0,0,5,4
906711.0,55.663296,37.47033,271283.01837938477,3,0,25,29
906717.0,55.720798,37.444099,285686.344155834,0,0,15,23
906830.0,55.803043,37.413197,423701.58984244725,3,0,29,23
907182.0,55.8824437,37.5779419,153061.22448979592,0,0,3,1
907246.0,55.8698691,37.5007892,228780.2769471078,3,0,10,15
907276.0,55.861333,37.500234,224383.57399661705,4,0,14,7
907278.0,55.6267935,37.6688633,214665.98569969359,5,0,5,5
907329.0,55.635741,37.719316,222486.6515212349,2,0,17,16
907372.0,55.842661,37.427426,26726234.54475518,0,0,9,10
907398.0,55.7464867,37.4969684,366736.58422442555,0,0,9,9
907425.0,55.71971,37.431305,220000.0,2,0,5,1
907467.0,55.8356597,37.3576686,170967.74193548388,3,0,9,1
907467.0,55.83566,37.357735,143010.4569540957,3,0,9,10
907545.0,55.86069,37.510807,212779.8200783048,0,0,5,2
907565.0,55.6072034,37.7260605,229210.48670009137,2,0,9,9
907622.0,55.799542,37.741055,242121.435625652,0,0,16,6
907720.0,55.7393399,37.472837,293598.89477319823,0,0,5,2
907726.0,55.759841,37.776673,240798.61111111112,0,0,16,2
907735.0,55.861923,37.5891178,253333.33333333334,3,0,12,1
907735.0,55.862,37.58907,233532.49325004042,0,0,12,24
907768.0,55.842606,37.522762,232802.18095125756,0,0,17,5
907875.0,55.887836,37.615784,231680.04803363333,0,0,16,7
907882.0,55.5106366,37.5663123,206250.0,0,0,12,1
907909.0,55.6822775,37.7452291,236444.44444444444,0,0,5,1
907957.0,55.7730254,37.7261054,249049.77872465478,0,0,7,7
907974.0,55.777454,37.587605,584106.5089107526,0,0,15,4
908059.0,55.754355,37.831362,239962.38746291646,0,0,9,21
908100.0,55.872804,37.54939,288049.9381080252,0,0,25,13
908118.0,55.710823,37.755653,214122.01610822915,0,0,5,7
908133.0,55.782547,37.6610441,317021.9922721362,4,0,19,6
908150.0,55.768757,37.827103,229737.61160212327,0,0,9,11
908162.0,55.677072,37.546192,315060.94187051716,0,0,9,9
908218.0,55.7842659,37.7345135,226666.66666666666,0,0,5,1
908327.0,55.581226,37.64747,227471.71243092706,0,0,12,8
908410.0,55.6325149,37.5970286,241028.68317553544,0,0,9,6
908500.0,55.8543622,37.663914,279905.90832092805,0,0,14,11
908514.0,55.612244,37.554718,234059.85428164163,0,0,16,3
908531.0,55.871814,37.713989,175496.68874172185,4,0,4,1
908570.0,55.670494,37.65378,265680.8089589469,0,0,9,6
908592.0,55.790527,37.791344,248903.09664503214,0,0,5,3
908779.0,55.65721,37.563108,288633.617377385,0,0,5,9
908793.0,55.667477,37.78686,203306.70309988258,2,0,12,22
908812.0,55.8140632,37.6255697,361696.9196919692,0,0,8,4
908830.0,55.73735,37.858322,231817.10956836693,3,0,17,9
908996.0,55.71247,37.78765,235891.8271738951,0,0,14,9
909206.0,55.607743,37.580876,236245.44616270385,3,0,16,5
909213.0,55.7632078,37.6517347,537433.8720451142,0,0,3,23
909232.0,55.8407469,37.5157248,179589.8717948718,0,0,3,5
909433.0,55.6926398,37.820568,203710.50443458982,3,0,16,2
909433.0,55.692663,37.820574,210964.50933502582,3,0,16,12
909453.0,55.82514,37.766136,206818.18181818182,0,0,5,1
909476.0,55.8022526,37.5972874,361104.5054669212,0,0,11,8
909544.0,55.6976754,37.6251622,349319.20727595384,0,2,24,4
909621.0,55.7759604,37.4665291,275556.46104336146,0,0,22,39
909649.0,55.871359,37.683823,250000.0,5,0,12,3
909724.0,55.882707,37.648349,253370.83561252258,0,0,18,82
909732.0,55.730101,37.673214,281808.62250262883,2,0,9,1
909732.0,55.7301631,37.6732192,277602.523659306,2,0,9,1
909756.0,55.865152,37.472081,315071.8847598666,3,0,24,13
909819.0,55.71945,37.455759,267374.5173745174,0,0,5,2
909948.0,55.703022,37.7903,203450.7499581029,0,0,5,3
910059.0,55.8704323,37.4860162,275170.70012697985,0,0,24,9
910270.0,55.8167597,37.5142323,208370.28824833705,4,0,5,2
910473.0,55.700963,37.771391,222358.2211342309,0,0,5,2
910546.0,55.7566398,37.6797568,286175.0174159006,5,0,16,10
910718.0,55.5946761,37.6123374,204163.37265577738,5,0,16,6
910752.0,55.7931537,37.7234519,267062.3822684022,0,0,9,9
910807.0,55.783812,37.669989,297193.5483870968,4,0,7,2
910855.0,55.490408,37.3009425,186838.44987642454,0,0,16,3
910858.0,55.8442459,37.4944559,256068.0207287545,4,0,5,3
910858.0,55.844257,37.494377,245636.27806947508,4,0,5,8
910864.0,55.863783,37.437451,242094.74828884617,0,0,9,25
910905.0,55.5164276,37.5340452,217559.98523440384,0,0,9,3
911075.0,55.888435,37.65286,337137.94796269026,0,0,14,2
911145.0,55.7410474,37.4783022,277689.20068027213,0,0,5,2
911148.0,55.852985,37.441635,245139.99834321486,0,0,5,6
911148.0,55.8530503,37.4416512,240226.9268801694,0,0,5,13
911229.0,55.8412991,37.369622,183673.4693877551,3,0,25,1
911229.0,55.841342,37.36953,201328.656462585,0,0,9,3
911351.0,55.71231,37.609245,312611.3291722953,0,0,6,19
911429.0,55.5483345,37.5318998,214962.50867122118,0,0,12,9
911440.0,55.826626,37.4478,290412.7586673026,0,0,5,6
911473.0,55.7444876,37.391819,241734.63298189774,2,0,6,2
911473.0,55.744551,37.39179,267214.1046586526,0,0,9,8
911479.0,55.9006479,37.394687,298321.8403233566,0,0,12,15
911500.0,55.76746,37.67236,320440.28114869155,5,0,12,4
911534.0,55.83843,37.573842,266203.7037037037,0,0,5,1
911705.0,55.6801589,37.5818676,258215.96244131454,0,0,5,1
911763.0,55.7512787,37.6807774,264354.5744264949,3,0,16,10
912001.0,55.78761,37.74172,273893.78796786204,0,0,5,3
912036.0,55.767124,37.63182,433308.3545726418,0,0,4,14
912138.0,55.71663,37.82255,217591.43621766282,0,0,9,4
912382.0,55.778324,37.638645,324074.0740740741,4,0,14,1
912563.0,55.77364,37.583402,338987.226663283,6,0,5,3
912733.0,55.82936,37.814968,192971.46643747264,0,0,14,13
912762.0,55.655205,37.56544,286978.6866359447,0,0,5,2
912985.0,55.551866,37.3239636,173953.73516992602,0,0,3,11
913089.0,55.78146,37.576042,269499.2147776049,0,0,12,8
913123.0,55.7097561,37.7672854,260540.14013326578,3,0,22,32
913156.0,55.8050527,37.5396134,273214.28571428574,4,0,8,1
913156.0,55.8050933,37.5396735,296146.34549406334,4,0,8,15
913221.0,55.705904,37.791594,231507.81176624921,2,0,9,16
913221.0,55.7059897,37.7914994,200000.0,2,0,9,1
913333.0,55.8855665,37.5394074,165745.85635359117,4,0,5,1
913352.0,55.7242302,37.6875185,280800.0,0,0,30,1
913372.0,55.8226432,37.6534102,298076.92307692306,4,0,9,1
913394.0,55.646294,37.522144,299638.6736245005,0,0,12,5
913414.0,55.605827,37.531235,224137.93103448275,3,0,22,1
913430.0,55.7373576,37.6155738,490779.1609036422,0,0,14,2
