club_key,green_pct
ladancestudio_ленинскийпроспект131,12.119694
ladiesdancemind_улица1905года1,7.947672
ladiesdancemind_улицаобручева23к3,2.400383
lady1st_проспектмира188бк3,1.555033
lady1stwellnessstudio_проспектмира188бк3,1.555033
ladyjump_флотскаяулица7ст1,25.918727
ladyjump_южнобутовскаяулица58,39.516683
ladystretch_большаяпочтоваяулица30ст1к12,2.173254
ladystretch_дмитровскоешоссе98,3.037101
ladystretch_профсоюзнаяулица66ст1,0.023635
ladystretch_рязанскийпроспект24к2,1.324436
ladystretch_улицаадмираларуднева2,44.565575
ladystretch_улицамаршалавершинина10,2.625177
ladystretch_улицановокрюковская3б,5.660787
ladystretch_шмитовскийпроезд16ст2,13.452057
lafemmefit_улицаэдвардагрига5,13.172065
lafit_улицаостровитянова7,22.365591
laguna_улицафестивальная28ст1,0.0
laguna_фестивальнаяулица28ст1,0.0
lalune_варшавскоешоссе170ек3,45.872087
lanika_лобненскаяулица13к2,40.78361
larionovhockeygym_профсоюзнаяулица76,0.0
larionovpro_ленинградскийпроспект31аст1,3.793731
lasalute_белореченскаяулица4,9.565872
lasalute_улицаземлянойвал77,3.911981
lasaluteлюблино_белореченскаяулица4,9.565872
lasaluteтаганка_улицаземлянойвал77,3.911981
lavandedanse_бескудниковскийбульвар13,19.966169
lazeron808_нахимовскийпроспект20а,28.175356
lc_нахимовскийпроспект20а,28.175356
lc_улицакасаткина11ст12,28.414788
lc_улицакржижановского29к4,9.495268
lecharme_истринскаяулица8к3,0.193
legacy_бульварвеласкеса3к1,0.0
legra_салтыковскаяулицавл49,0.0
leongym_новослободскаяулица62к1,12.66874
lerenard_каширскоешоссе108к2,4.139356
lesfitness_щёлковскоешоссе100к10,0.399019
lesta_улицадубки7,47.535648
letsdopilates_староволынскаяулица12к3,37.064413
letsgo_2йхвостовпереулок8,0.881807
letsgo_улицапресненскийвал14к1,6.972922
letsgobodymind_2йхвостовпереулок8,0.881807
letsgobodymind_пресненскийвалулица14к1,6.972922
letsgobodymind_улицапресненскийвал14к1,6.972922
letsmove_татьянинпаркулица19к1,0.304154
levita_дмитровскоешоссе81,0.0
levita_дубнинскаяулица36,0.064165
levita_зеленоградк1651,10.86669
levita_зеленоградк322а,7.269684
levita_привокзальнаяплощадь1,14.218027
levita_сигнальныйпроезд16ст19,0.328382
levita_скандинавскийбульвар9,57.389673
levita_улицаарбат11,1.441362
levita_улицататьянымакаровой4,0.0
levita_улицаудальцова60,25.490763
levita_электроднаяулица2ст34,14.156629
lfkfitness_3янововатутинскаяулица11,2.135978
lifenjoy_3янововатутинскаяулица9,2.135978
lifestyle_авиамоторнаяулица14,3.405377
lifestyle_митинскаяулица28,2.417593
lightstretch_новослободскаяулица31ст1,2.124158
likefitness_солнцевскийпроспект14,2.913673
likegym_30йквартал1ст1,4.282762
limey_2ярощинскаяулица10,4.999137
linestretching_2яямскаяулица2,0.0
lion_скаковаяулица36,0.587995
lipnikfitness_белозерскаяулица11г,5.677845
lipovoygym_улицадорогобужская14ст16,34.087745
lisa_селезнёвскаяулица32,5.507268
locals_красноказарменнаяулица14ак4,1.669926
loftfitness_ярославскоешоссе124,49.940946
loftgym_люсиновскаяулица68,2.676008
lolafit_остафьевскаяулица4,0.0
lolafit_улицаостафьевская4,0.0
lomonosov_скандинавскийбульвар7,57.389673
lomovgym_автозаводскаяулица18,0.0
loonaflex_нелидовскаяулица20к1,10.858662
loonaflex_улицамаршалакатукова19к1,0.794399
loonaflex_улицанелидовская20к1,10.858662
losislandwelness_погонныйпроезд3ак4,59.176194
lovefitness_ключеваяулица22к2,0.3136
lovelivepilates_магелланапроспект33,15.255842
lovemove_нижегородскаяулица32ст15,17.355615
lovesky_дмитровскоешоссе71а,7.757123
lovesky_новокрюковскаяулица3б,5.660787
lovesky_улицановокрюковская3б,5.660787
lpgsketchmassage_площадьпобеды1кд,14.000896
luckypunch_улицалескова19а,0.023747
lukomskidojo_складочнаяулица3ст7,0.026358
luva_хорошёвскоешоссе25,0.0
luxurypolefit_1ймикрорайон158,0.085988
luxurypolefit_3ймикрорайонст3а,22.515091
luxurypolefit_улицахабарова2,7.430038
m3_таганскаяулица2527,14.316199
madeinrus_большойсухаревскийпереулок6/8,8.569403
magnetofitness_марьинскийбульвар8к2,16.936191
magnetofitness_улица6яновыесады2к1,16.952121
maisonpilates_улицаэдвардагрига15,22.363946
makeshape_улицапотаповскаяроща26к1,5.147004
makfit_валдайскийпроезд8,0.444469
mamafits_проездберёзовойрощи12,29.705074
mamafitsru_проездберёзовойрощи12,29.705074
manaform_электролитныйпроезд1б,2.328554
mandrikfitnessnailsstudio_1йграйвороновскийпроезд9аст27,1.155851
mangofitness_саянскаяулица7,3.82681
mangofitness_улицадмитриевского10,0.0
mangofitness_улицасаянская7,3.82681
mangoskandi_улицаэдвардагрига17,29.165458
mantach_улицанагатинская16,3.193583
marelteam_улицаяблочкова37,1.415355
marinaclub_ленинградскоешоссе25аст4,79.772168
marinheiro_улицалескова7,31.75309
maryjump_улицасвободы37,2.440884
masters_большаятульскаяулица13,3.307094
matveevgym_улицакомдиваорлова8,19.236874
matveevgym_улицаяблочкова3,10.264773
maxbeautyrelax_улицагончарная38,0.129935
maxfit_профсоюзнаяулица56,0.309584
maxgym_улицасвободы1г,27.252485
maxiboxingclub_улицаобручева23к3,2.400383
maximumотрадное_отраднаяулица16,0.0
maximus_улицафабрициуса22,7.060754
maxygym_3ямытищинскаяулица3ст1,0.621291
maxygym_проспектмира180,10.615897
mdfit_вернадскогопроспект37к2,33.065707
mdfit_проспектвернадского37к2,33.065707
meera_кучинпереулок12,4.229435
megapolis_вятскаяулица27к12,0.897342
menwithswords_варшавскоешоссе26ст12,10.67872
metallurggym_профсоюзнаяулица83б,19.751242
metallurggym_профсоюзнаяулица83к1,19.751242
methodksu_улицамакаренко5ст1а,9.557972
mg_рублёвскоешоссе48/1,47.659716
milagresf_улицалитвинаседого3а,13.485222
milon_улицаблезапаскаля2,26.486057
mindbody_улицаэдвардагрига15,22.363946
mindbodystudio_большойхаритоньевскийпереулок1618,8.153544
mindbodystudiobyworldclass_большойхаритоньевскийпереулок1618,8.153544
mindbodystudiobyworldclass_гранатныйпереулок4ст3,2.816476
mir_дружинниковскаяулица15а,9.749156
miracle_2ярощинскаяулица10,4.999137
misaki_никулинскаяулица2к1,30.302098
missfit_улицаартюхиной4ст1,0.32952
mitsudenchertanovo_чертановскаяулица30ст1,28.052214
mmadojo_проспектмира102ст12,0.305077
mobility_зеленоградк928,7.013335
mobility_хавскаяулица18,1.771807
monopilates_красносельскийтупик5,1.382223
montanaboxing_улица26бакинскихкомиссаров2к4,9.075115
moonstudio_2ярощинскаяулица10,4.999137
mosboksgym_изюмскаяулица22к3,6.188498
mosboksgym_улицаизюмская22к3,6.188498
moscowboxing_5йдонскойпроезд15ст42,1.792328
moscowboxing_боровскоешоссе43,0.0
moscowboxing_луговойпроезд5,8.917555
moscowboxing_улицаизюмская22к3,6.188498
moscowboxing_улицанагатинская34,0.24814
moscowboxing_широкаяулица12а,0.496617
moscowdojo_верхняясыромятническаяулица9ст1,4.682766
moscowfightteam_полярнаяулица21,0.318206
moscowinternationalschool_большаяфилёвскаяулица3ст5,0.0
moscowjiujitsu_таганскаяулица40ст2,14.231954
moscowjiujitsuhb_партийныйпереулок1к57ст3,5.752683
moscowmartialartsschool_большаяфилёвскаяулица18,19.12561
moscowmartialartsschool_проспектвернадского105к4,1.762525
mosfitness_никольскаяулица10,0.0
mosfitness_улицаникольская10,0.0
mosgym_вернадскогопроспект29,1.267219
mosgym_проспектвернадского29,1.267219
mosrussцвет_беломорскаяулица16а,9.488974
mostudio_улицапресненскийвал38ст1,0.333592
moti_малаяпочтоваяулица12,16.901753
motionfitdance_вернадскогопроспект15,8.365423
motionfitdance_проспектвернадского15,8.365423
mountfightclub_болотниковскаяулица7к1,1.166663
mountfightclub_улицаобручева55,1.172926
move4s_улицамнёвники3к1,0.0
movement_улицамясницкая24/7ст3,6.051136
movestudio_проездаэропорта8,10.502754
mprofi_улицамусоргского3,1.817714
musa_ленинскийпроспект158,18.378345
mvpilates_серебряническийпереулок8,9.324362
myfitlab_1йстрелецкийпроезд14,4.028949
myfitlab_бульвармаршаларокоссовского6к1,3.078706
myfitlab_бульвармаршаларокоссовского6к1в,3.078706
myfitlab_улицарокотова5,5.178108
myfitlab_улицафестивальная8ст1,11.348358
myfitlab_улицахромова3,2.069426
myfitlab_фестивальнаяулица8ст1,11.348358
myfitlab_чертановскаяулица45а,5.632434
mygym_22километркиевскоешоссе6ст1,0.0
mygym_остафьевскаяулица56к2,2.962417
mymafia_бакунинскаяулица72ст2,1.111608
mysoulstretching_большаяфилёвскаяулица3к4,0.0
nagorye77_криворожскаяулица6аст3,3.438887
namode_дубнинскаяулица12а,10.530214
namode_улицалавочкина32,25.918727
namode_улицалужники24ст10,3.130731
namode_улицаяблочкова19а,2.344704
namodestretch_дубнинскаяулица12а,10.530214
natalyfitness_ленинградскийпроспект24а,2.417449
natriumcrossfit_дубининскаяулица68ст2,7.729362
natsevan_ленинградскийпроспект24а,2.417449
natsevan_ленинградскийпроспект24аст2,2.417449
natum_юровскаяулица95к1,3.036929
ndafitness_таллинскаяулица13к1,0.034757
ndafitness_улицаталлинская13к1,0.034757
nebofitness_енисейскаяулица36,4.276061
nebrevno_5йновоподмосковныйпереулок6,7.396105
nebrevnostudio_5йновоподмосковныйпереулок6,7.396105
nederevo_1ядубровскаяулица1ст2,0.291418
nederevo_смольнаяулица24а,7.480622
nederevo_ташкентскаяулица15к2,0.0
nederevo_улицапришвина8,18.970369
nederevo_чертановскаяулица23,15.447174
nederevo_шипиловскаяулица34к1,3.719863
nef_1яулицамашиностроения10,0.0
nef_берёзоваяаллея5аст6,0.050711
nef_вернадскогопроспект101к3,1.762525
nef_енисейскаяулица5к2,0.0
nef_привольнаяулица70,0.195689
nef_проспектвернадского101к3,1.762525
nef_проспектмаршалажукова4ст1,2.501132
nef_улицаакадемикаварги8к1,10.740297
nef_улицаполяны5,25.568159
nef_шарикоподшипниковскаяулица11ст5,9.837983
nefдубровкаlite_шарикоподшипниковскаяулица11ст5,4.662419
neofit_улицакрылатскиехолмы5к1,10.056028
neoleya_волгоградскийпроспект15,0.229969
neonetic_пресненскаянабережная12,0.294091
neostream_партизанскаяулица10,1.062016
neoджоуль_улицамаршаларыбалко2к9,3.49308
nergo_можайскоешоссе2,1.923098
nerostudio_улицахабарова2,7.430038
newdays_улицалётчикагрицевца6,1.50554
newfit_верхняярадищевскаяулица1315,3.911981
newfitemsfitness_верхняярадищевскаяулица1315,3.911981
newfitness_байкальскаяулица35а,4.332673
newfitnessschool_байкальскаяулица35а,4.332673
newstyle_3йпроездмарьинойрощи40ст1,4.028949
newstyle_волоколамскоешоссе142,58.89759
newstyle_зеленоградк1514,7.815293
newstyle_розановаулица10ст1,0.682411
newstyle_улицаобразцова11,0.152077
newstyle_флотскаяулица7ст1,25.918727
newtonarena_1йнагатинскийпроезд10ст3,0.0
nffit_улицаисаковского33,7.930059
nicebody_авиамоторнаяулица19,8.080614
nicefitness_микрорайонсеверноечертаново1а,15.388052
nikilab_кутузовскийпроспект36ст5,4.598966
nikuchadzehalloffame_улицакосмонавтов8,18.908539
nikuchadzehalloffame_улицатушинская17,5.754339
nivellab_улицамалаядмитровка5/9,4.311724
nogravity_звёздныйбульвар21,1.644866
nogravity_новотушинскийпроезд10к2,0.0472
nogravity_тушинскаяулица8,33.923079
nogravity_улицамаршалановикова2к2,32.11273
nogravity_улицатушинская8,33.923079
nogravitystudio_звёздныйбульвар21,1.644866
nogravitystudio_улицатушинская8,33.923079
nordwestcrossfitoctober_улицамаршалабирюзова20к2ст1,3.49308
northwest_улицамнёвники1,6.048142
novafitness_старопетровскийпроезд11к1,7.396105
novikovboxing_новодмитровскаяулица2к1,0.026358
nrgfitness_киевскаяулица4,2.144026
nrgfitness_проезддонелайтиса14,30.398861
nrgfitness_улицалобачевского74,0.443397
nrgцентр_улицаярцевская19,0.0
nskf_полярнаяулица27к2,0.318206
nugastretching_1йграйвороновскийпроезд13к3,1.155851
nugastretching_1йкотляковскийпереулок2ак3,0.669662
nugastretching_2йграйвороновскийпроезд44к3,2.38095
nugastretching_6ярадиальнаяулица5к3,0.0
nugastretching_амурскаяулица1ак5,2.379681
nugastretching_варшавскоешоссе141к8,3.720275
nugastretching_волгоградскийпроспект32/3к2,0.0
nugastretching_измайловскийпроезд5/1к1,46.24248
nugastretching_кольскаяулица8к2,7.847673
nugastretching_купринапроспект24к1,0.415123
nugastretching_ленинскийпроспект93,0.682881
nugastretching_лихачёвапроспект18к5,0.0
nugastretching_лобненскаяулица13к2,40.78361
nugastretching_люблинскаяулица76к2,0.567159
nugastretching_люблинскаяулицавл72к7,0.567159
nugastretching_микрорайонсеверноечертаново1а,15.388052
nugastretching_полярнаяулица27к2,0.318206
nugastretching_проспекткуприна24к1,0.415123
nugastretching_проспектлихачёва18к5,0.0
nugastretching_проспектлихачёва18к7,0.0
nugastretching_сигнальныйпроезд16к1,0.0
nugastretching_сигнальныйпроезд16к1ст3,0.0
nugastretching_скандинавскийбульвар5к1,3.128255
nugastretching_тагильскаяулица2к1,0.000626
nugastretching_тайнинскаяулицавл7/3,7.891098
nugastretching_улицабагрицкого18к2,31.288427
nugastretching_улицамихайлова31а,4.016718
nugastretching_улицаримскогокорсакова11к4,0.0
nugastretching_улицародченко2,2.442596
numberonefit_лухмановскаяулица6,0.090635
ocrlab_1яулицабухвостова3,12.136315
ohana_2явольскаяулица11а,26.365606
ohana_бунинскаяаллея9а,36.178905
ohana_улицахабарова2,0.0
ohanafitness_2явольскаяулица11а,26.365606
ohanafitness_бунинскаяаллея9а,36.178905
ohanafitness_улицахабарова2,0.0
okami_бульвардмитриядонского14г,13.150856
okami_улицаадмираларуднева4,44.565575
okami_улицаборисовскиепруды26к2,0.0
okami_улицаизюмская22к3,6.188498
okami_улицастарокачаловская22,1.224412
okjumping_дубнинскаяулица75ст1а,0.064165
oksijump_рублёвскоешоссе20к1,52.848112
old_улицарадужная6,8.216809
oldgym_погонныйпроезд3а,38.391548
oldschoolboxing_донецкаяулица4к2,1.989818
oldschoolmoscow_севастопольскийпроспект3б,6.036882
olimpicfitness_боровскоешоссе43,0.0
olimpicfitness_полярнаяулица10ст1,0.178951
olympion_вернадскогопроспект94к7,2.273066
olympion_проспектвернадского94к7,2.273066
one_армянскийпереулок7,6.051136
onegym_улицаярцевская6,0.0
oneononefitness_профсоюзнаяулица76,0.0
onlypilates_садовническаяулица54ст1,2.43468
onlypilates_улицамалаяордынка5/6ст23,2.029465
onstretch_бульварянарайниса31,1.934653
openairmama_ходынскийбульвар10б,61.19298
opendance_андроповапроспект22,1.693098
opendance_проспектандропова22,1.693098
orangefitness_проспектвернадского92,21.933443
orexisvitalgymnastics_ленинградскийпроспект31аст1,0.0
orsi_золоторожскийвалулица11ст21,1.669926
oxygen_дмитровскоешоссе122гк1,2.786311
oxygym_улицатрёхполье6к1,0.0
pacman_6ярадиальнаяулица3к2,1.742227
pacman_улицагенералаглаголева19,0.912061
paladingroup_улицамеждународная15,2.424603
panatta_1йщипковскийпереулок1,1.945083
papasmithfitness_улицамаршалатухачевского41к1,0.0
pari_282йквартал1ст3,39.304168
parislife_кастанаевскаяулица42к2,0.0
parislife_кировоградскаяулица23а,2.606779
parislife_лобненскаяулица4а,1.898359
parkfit_5йлучевойпросек3ст1,100.0
parochkafit_мосфильмовскаяулица43,7.102716
partyfitness_озерковскийпереулок7ст1,1.955096
patriotgym_набережнаяакадемикатуполева15,11.537224
peach_саянскаяулица7,3.82681
peach_улицасаянская7,3.82681
peach_улицащепкина47ст1,0.287228
peekaboo_аптекарскийпереулок3/22,0.379571
perfectpunch_нахимовскийпроспект57,1.810609
perfectpunch_профсоюзнаяулица56,0.309584
petrovboxing_электролитныйпроезд1б,2.328554
physiofit_долгоруковскаяулица38ст2,2.174331
pilateo_генераладороховапроспект39к2а,64.711608
pilatesaura_неманскийпроезд13к1,4.740716
pilatesbalance_каширскоешоссе65к3,5.513909
pilatesbalance_ясеневаяулица12к5,0.826176
pilatesbymilatsa_зеленоградк2304,37.006916
pilatesbymilatsa_зеленоградк533,1.548288
pilatescenter_арбатскийпереулок2/6,1.441362
pilatescenter_улица6яновыесады2ст1,16.952121
pilatescenter_улицабогданова52к2,9.093124
pilatescenter_улицаскульпторамухиной4,0.0
pilatesclass_пятницкаяулица6/1ст1,3.835152
pilatesclass_улицабольшаяордынка13/9ст1,2.029465
pilatesclass_черниговскийпереулок9/13,2.029465
pilatescontrology_улицаавиаконструкторасухого2к1,1.60054
pilatesfreedance_микрорайонсолнечныйгород12,0.0
pilatesfreedance_парковаяулица2,26.670974
pilatesinthecity_мантулинскаяулица9к4,0.0
pilatesmania_3яхорошёвскаяулица27к3,14.6235
pilatesplus_комсомольскийпроспект28,23.235678
pilatespro_бережковскаянабережная20ст8,1.181134
pilatesreformer_рязанскийпроспект30,2.677104
pilatesreformer_святоозёрскаяулица9,0.0
pilatesreformer_улицататьянымакаровой6,0.0
pilatesroom_улицалиповыйпарквл1ст5,6.344227
pilatesstudio_улицаостоженка25,4.522319
pilatesvibes_сиреневыйбульвар4/1,1.873464
pilatesyoga_улицафадеева9,18.726451
pilatesсlass_пятницкаяулица6/1ст1,3.835152
pilatius_улицапречистенка27,0.750633
pinkbunnyjumping_улицаполяны5ак4,6.188498
pioneer_ягоднаяулица8к1,8.398003
plam_привольнаяулица70,0.195689
plastiline_ломоносовскийпроспект23,11.120754
platinumfitness_рязанскийпроспект28ст1,2.677104
playfit_ракетныйбульвар16,6.612151
playground_складочнаяулица1ст1,0.276088
playground_улицавасилияботылёва14а,11.0086
playpark_улицаакадемикаанохинавл2,13.309047
plenium_кутузовскийпроезд4,4.598966
pliespace_большойтишинскийпереулок10,5.712502
pliespace_большойтишинскийпереулок10ст1,5.712502
pliespace_большойтишинскийпереулок38,6.972922
plussizefit_вишнёваяулица7,33.923079
plussizefit_улицававилова6,0.450437
pluzhnikfitness_варшавскоешоссе141к9а,3.720275
pluzhnikfitness_рязанскийпроспект28ст1,2.677104
pmpkvartal_улицафадеева4а,8.606272
pmpolymp_серпуховскийвалулица21к4,3.884259
poledance_улицасаянская7,3.82681
poledancekiseleva_саянскаяулица7,3.82681
polehouse_плетешковскийпереулок8ст1,0.379571
polemotion_1ймикрорайон21а,29.845443
polesportkidsшколавоздушнойгимнастики_улицаобразцова14,9.902922
poolgym_столярныйпереулок3к2,2.037991
poppury_рабочаяулица53ст2,1.095076
portsport_улицаухтомская11,0.179088
portsport_ухтомскаяулица11,0.179088
powerandgrace_пронскаяулица8/4,0.0
powerandgrace_улицапронская8/4,0.0
powerhousegym_базовскаяулица19,0.959483
powerhousegym_дмитровскоешоссе98,3.037101
powerhousegym_улицаиванасусанина1/1ст1,32.206746
powerhousegymсокол_ленинградскийпроспект80к37,1.240638
powerplatepro_новоорловскаяулица7в,4.156573
powerspace_мосфильмовскаяулица70ст1,0.565926
powerstyle_5йдонскойпроезд15ст3,1.792328
powerstyle_бульвармаршаларокоссовского6к1,3.078706
powerstyle_бульвармаршаларокоссовского6к1в,3.078706
powerstyle_улицамаршалабирюзова24,0.0
powerstyle_улицаправды24ст3,0.005452
powerwoman_новослободскаяулица14/19ст4,2.124158
powerzone_улицалётчикабабушкина17а,2.859214
ppl_проточныйпереулок11,2.538245
premieradance_7япарковаяулица33к6,0.00746
pride_улицаакадемикаарцимовича13,34.487371
pride_улицауткина44,0.279572
pridefitness_улицавсеволодавишневского4б,10.264773
pridefitness_улицакоминтерна15,7.369198
pridefitness_ясеневаяулица12ст9,5.513909
primejiujitsu_ленинскийпроспект111к1,10.680398
primetime_бауманскаяулица53ст2,2.02421
primetime_деревняниколохованское146а,0.0
primetime_николохованскаяулица28ст5,3.794773
primetime_селезнёвскаяулица9,2.124158
primetime_ходынскийбульвар1ст1,1.60054
pro100fitness_1янововатутинскаяулица3,1.124256
proartfit_береговойпроезд5к1,2.319536
proartfit_мосфильмовскаяулица25,0.0
proartfit_проспектмаршалажукова49,9.901013
probazafit_3янововатутинскаяулица11,2.135978
probazafitness_3янововатутинскаяулица11,2.135978
proclub_озёрнаяаллея8,3.742344
profbase_азовскаяулица32,0.0
professional_волгоградскийпроспект28,0.0
proffit_3ябогатырскаяулица1к1,1.10002
proffitclub_3ябогатырскаяулица1к1,1.10002
profit_профсоюзнаяулица76,0.0
profittime_новокуркинскоешоссе51,7.890977
profittime_соколовомещерскаяулица26к1,7.727186
progracefitness_улицаарбат51ст1,1.239751
progress_старокаширскоешоссе2к2,6.673025
progym_мкад87километр8,13.283556
promams_никулинскаяулица2к1,30.302098
promams_никулинскаяулица8к2,30.302098
promams_улицакуусинена7к2,4.50078
proshpagat_6ймонетчиковскийпереулок8ст1,1.963312
prospectboxingclub_1йщипковскийпереулок1,1.945083
prostoshpagat_1ябрестскаяулица66,2.839362
prostoshpagat_гамсоновскийпереулок2ст2,3.307094
prostoshpagat_профсоюзнаяулица56,0.309584
prostoshpagat_улицащепкина58ст3,0.287228
prostretching_улицастромынка4ст1,16.398565
protrener_благовещенскийпереулок1б,4.311724
protrener_всеволожскийпереулок2ст2,0.750633
protrener_гранатныйпереулок4ст3,2.816476
prowoman_улицаэдвардагрига5,13.172065
proдвижение_шелепихинскаянабережная34к3,2.338669
proспорт_большаячеркизовскаяулица125ст4,6.037178
proтело_улицабольшиекаменщики8,0.0
pulse_солнцевскийпроспект6к1,22.869367
pulsemoscow_большойсергиевскийпереулок5,9.861691
pulsemoscowboxingstudio_большойсергиевскийпереулок5,9.861691
punchnkick_улицабагрицкого61,54.020207
puremindpilates_1ятверскаяямскаяулица13ст1,3.384397
puremindpilates_большойголовинпереулок13ст1,3.146477
purespa_стройковскаяулица17/1,1.607059
purovelspasport_космодамианскаянабережная52ст6,13.336217
qualify_карамышевскаянабережная2а,14.303068
quantum_неглиннаяулица4,0.0
quantum_улицанеглинная4,0.0
queensems_грохольскийпереулок8/3ст1,17.396981
queensems_муравскаяулица46к3,0.847828
queensems_родионовскаяулица2к1,0.992449
queensems_таганскаяулица25,14.316199
queensems_таганскаяулица2527,14.316199
queensems_улицауточкина8к1,2.862641
queenssports_варшавскоешоссе141ак5,25.597602
queenssports_варшавскоешоссе141аст6,25.597602
radisson_площадьевропы2,0.19686
radissoncollectionfitnessspa_кутузовскийпроспект2/1ст1,12.249242
radissonslavyanskayahotelmoscow_площадьевразии2,0.19686
rajamuaythai_вятскаяулица28,1.311107
rajamuaythai_новодмитровскаяулица5аст2,1.316913
rajamuaythai_улицаяблочкова3,10.264773
ratmir_кировоградскаяулица21к1ст2,2.606779
ratmir_улицакрасногомаяка22к5,40.115236
ravigaschool_алтуфьевскоешоссе70ст1,4.40417
ravigaschool_зеленоградк354,15.93523
ravigaschool_кусковскаяулица20а,20.550751
re:flex_улицаалександрымонаховойк2/5/2,0.0
re:flex_улицабольшоепонизовье8,0.547772
realcapoeira_бульваракадемикаландау1,35.590281
realcapoeira_дубнинскаяулица73а,0.0
realcapoeira_митинскаяулица36к1,5.831109
realcapoeira_новаяулица2,8.445367
realcapoeira_полярнаяулица33ст3,0.0
realcapoeira_улицабольшаяакадемическая19,1.280576
realcapoeira_улицадмитриярябинкина13,2.12606
realcapoeira_улицалавочкина32,25.918727
realcapoeira_улицамнёвники16,7.879428
realcapoeira_улицарасплетина1,2.625177
realcapoeira_улицаэлектрозаводская58,4.4535
rebalance_страстнойбульвар6ст1,11.051081
rebootfitness_4йлеснойпереулок4,2.839362
rebootfitness_новинскийбульвар31,0.928788
rebootfitness_пресненскаянабережная10ст2,1.603808
rebootfitness_улицавоздвиженка4/7ст1,16.793907
rebootfitness_улицавоздвиженка4/7ст2,16.793907
rebootfitness_улицатимурафрунзе11к1,3.261565
rebootfitness_шлюзоваянабережная4,0.033889
rechargeme_улицаленинскаяслобода19,3.393101
recordgym_бирюлёвскаяулица53к2,0.0
reddragon_улицаавиаконструкторамиля1,0.842314
redgorillarunclub_волгоградскийпроспект46,7.043428
redvanovjiujitsu_карамышевскаянабережная50,40.251395
refight_митинскаяулица24аст1,9.822887
refilspace_новослободскаяулица62к1,12.66874
reforma_3йсамотёчныйпереулок2,24.418512
reforma_алтуфьевскоешоссе37ст1,0.139875
reforma_долгоруковскаяулица40,2.174331
reforma_жулебинскийбульвар36к1,0.842314
reforma_очаковскоешоссе9а,22.232805
reforma_привольнаяулица44,0.842314
reforma_электролитныйпроезд1б,2.328554
reformat_улицагодовикова11к5,1.644866
reformation_малыйкисловскийпереулок7,3.816677
reformpilatesмосква_бауманскаяулица58ст16,0.379571
rejoiceclub_большаясухаревскаяплощадь9,2.661053
relaxstretch_большаяноводмитровскаяулица23,0.157478
relaxstretch_южнопортоваяулица5ст2,0.0
republika_валоваяулица26,0.125707
republika_митинскаяулица24аст1,9.822887
republika_улицаваловая26,0.917662
resetfitness_серебряническаянабережная29,17.252239
reshape_1ямиусскаяулица20ст1,3.182917
reshape_1ятверскаяямскаяулица23ст1,3.384397
reshape_большаягрузинскаяулица12ст2,4.916323
reshape_гончарнаянабережная9/16,0.0
reshape_калужскаяплощадь1ст2,1.562469
reshape_киевскаяулица2,0.19686
reshape_комсомольскийпроспект7/3ст1,16.719506
reshape_пятницкаяулица71/5ст2,0.125707
reshape_улицасретенка12,3.146477
reshape_улицафадеева4а,8.606272
respaceprimewellnessspa_1ятверскаяямскаяулица2,0.396685
restretch_ленинскийпроспект111к1,10.680398
restretch_онежскаяулица35к6,0.0
restretch_первомайскаяулица100,3.361748
restretch_радужнаяулица18,12.509947
restretch_улицаавиаконструкторамиля2к1,0.842314
restretch_улицарадужная18,12.509947
retslove_улица26бакинскихкомиссаров7к6,0.0
retslovepilates_вернадскогопроспект105к4,4.055356
revlспортивныйклуб_берёзоваяаллея5ак1,0.050711
reстарт_нижняякрасносельскаяулица40/12,1.175408
rfc_1ймикрорайон158,0.085988
rhinos_11япарковаяулица44к1,8.765031
ringiko_жулебинскийбульвар25,0.0
ringtime_улицакраснобогатырская2ст15,32.964868
rockoutgym_новодмитровскаяулица2к7,0.026358
rockthecycle_1ятверскаяямскаяулица26,3.384397
rockthecycle_театральныйпроезд5,0.0
rockthecycle_улицалужники24ст21,5.490744
rocktheсycle_1ятверскаяямскаяулица26,3.384397
rocktheсycle_театральныйпроезд5,0.0
rocky_улицаполбинавл3ст1,17.178581
rockyroad_киевскаяулица2,0.74679
rockyroad_площадьпобеды2в,15.641402
rockyroadgym_киевскаяулица2,0.74679
rockyroadgym_площадьпобеды2в,15.641402
rockyrounds_новорязанскаяулица18ст7,16.823814
rockyteam_улицапокрышкина3,0.00404
rockzona_андроповапроспект22,1.693098
rockzona_проспектандропова22,1.693098
rodina_рочдельскаяулица22,0.0
rodina_чистопрудныйбульвар12ст1,8.153544
rof_нежинскаяулица17к4,22.7002
roninclub_каширскоешоссе51к4,0.066097
roninclub_ленинградскийпроспект29к1,3.793731
roninfamily_спартаковскаяплощадь10ст14,0.0
roshchinjudoclub_улицалётчикаульянина5,42.204077
round_привокзальнаяплощадь1,14.218027
royalwellnessclub_кутузовскийпроспект2/1ст1,12.249242
rush_алтуфьевскоешоссе44,0.0
ryonenryu_овчинниковскаянабережная22/24ст1,3.835152
ryshkovboxing_улицакрасина27ст2,4.989874
saltostyle_улицакашёнкинлуг3,14.004826
sambopumaclub_каширскоешоссе108к2,4.139356
samurai_алтуфьевскоешоссе79аст3,0.628677
samurai_улицаменжинского15к2,2.859214
sandow_нижегородскаяулица2933ст3,0.0
sansporta_волгоградскийпроспект15,0.229969
satorikandojo_большаясемёновскаяулица40,0.997932
savoy_мясницкаяулица35,5.332418
